id,id_incident,date,weekday,time,shift,type,officers_required,location,police,police_weight,police_action,Police_action_weight,injury,injury_weight,damage,damage_weight,workplace_violen,woekplace_violence_Weight,assault_weight,officers_weighted,assault,officers_total,severity
9825,170055,3/28/2017,3,1:57:00 PM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,3,high
9826,170056,3/29/2017,4,1:35:00 AM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9827,170057,3/31/2017,6,3:24:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
9828,170058,4/4/2017,3,3:25:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9829,170059,4/4/2017,3,9:05:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9830,170060,4/5/2017,4,10:25:00 PM,3,19 Show Of Force - HEB,1,Emergency Department,NO,1,Physical,1.35,TRUE,1.2,FALSE,1,FALSE,1,1,1.62,FALSE,2,med
9831,170061,4/5/2017,4,8:50:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,1.35,FALSE,3,high
9833,170063,4/9/2017,1,3:58:00 PM,2,18 Police Assist,3,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,3.3,FALSE,1,low
9832,170062,4/9/2017,1,2:33:00 PM,2,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9834,170064,4/12/2017,4,9:45:00 AM,1,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9835,170065,4/13/2017,5,1:10:00 PM,1,24 Theft Personal,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9836,170066,4/13/2017,5,8:00:00 PM,2,15 Injury Report,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9837,170067,4/15/2017,7,9:07:00 PM,2,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9838,170068,4/17/2017,2,4:58:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9839,170069,4/18/2017,3,8:31:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9840,170070,4/22/2017,7,9:24:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9841,170071,4/23/2017,1,4:30:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9842,170072,4/24/2017,2,3:15:00 PM,2,39 Elevator Entrapment/Hazard,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9843,170073,4/24/2017,2,8:24:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,1.35,FALSE,2,med
9844,170074,4/25/2017,3,7:15:00 PM,2,20 Safety Hazard,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9845,170075,4/28/2017,6,2:50:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9846,170076,5/4/2017,5,11:15:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9847,170077,5/5/2017,6,9:05:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9848,170078,5/6/2017,7,10:25:00 PM,3,32 Other,1,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9849,170079,5/8/2017,2,2:48:00 AM,3,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9850,170080,5/8/2017,2,12:17:00 PM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9852,170082,5/9/2017,3,8:35:00 PM,2,33 Suspicious Actions,2,Springwood,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9851,170081,5/9/2017,3,5:29:00 PM,2,18 Police Assist,3,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,3.3,FALSE,3,high
9853,170083,5/10/2017,4,6:10:00 AM,1,41 Burglary of Motor Vehicle,2,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9854,170084,5/11/2017,5,11:59:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9855,170085,5/11/2017,5,5:25:00 PM,2,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9856,170086,5/11/2017,5,10:08:00 PM,3,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
9857,170087,5/13/2017,7,2:37:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9858,170088,5/15/2017,2,3:52:00 PM,2,25 Trespassing Warning,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9859,170089,5/16/2017,3,6:19:00 AM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9860,170090,5/16/2017,3,4:45:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9861,170091,5/16/2017,3,5:30:00 PM,2,18 Police Assist,3,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,4,high
9862,170092,5/16/2017,3,3:20:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
9863,170093,5/17/2017,4,9:40:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,1,low
9864,170094,5/18/2017,5,6:35:00 PM,2,22 Suspicious Vehicle,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
9865,170095,5/18/2017,5,6:45:00 PM,2,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9866,170096,5/19/2017,6,1:30:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9867,170097,5/20/2017,7,10:45:00 AM,1,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9868,170098,5/20/2017,7,2:08:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
9869,170099,5/20/2017,7,6:56:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
9871,170101,5/21/2017,1,5:50:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,1,low
9870,170100,5/21/2017,1,4:25:00 PM,2,32 Other,1,Fitness Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9872,170102,5/22/2017,2,6:00:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9873,170103,5/23/2017,3,7:25:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9874,170104,5/25/2017,5,6:06:00 PM,2,19 Show Of Force - HEB,1,Hospital Grounds,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9875,170105,5/26/2017,6,7:45:00 PM,2,32 Other,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9877,170107,5/25/2017,5,6:00:00 PM,2,21 Suspicious Person,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
9876,170106,5/27/2017,7,4:05:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9878,170108,5/29/2017,2,7:50:00 AM,1,18 Police Assist,3,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,4.5,FALSE,2,med
9879,170109,5/29/2017,2,1:30:00 AM,3,19 Show Of Force - HEB,1,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9880,170110,5/30/2017,3,10:37:00 PM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9881,170111,5/31/2017,4,8:30:00 PM,2,21 Suspicious Person,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,4,high
9882,170112,6/1/2017,5,12:02:00 AM,3,12 Disorderly,2,Springwood,YES,1.5,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,3.3,FALSE,3,high
9884,170114,6/2/2017,6,9:34:00 AM,1,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
9883,170113,6/2/2017,6,3:50:00 AM,3,19 Show Of Force - HEB,1,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,1.8225,FALSE,3,high
9885,170115,6/2/2017,6,5:50:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9886,170116,6/3/2017,7,8:45:00 PM,2,18 Police Assist,3,Emergency Department,YES,1.5,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,4.95,FALSE,2,med
9887,170117,6/4/2017,1,2:35:00 PM,2,39 Elevator Entrapment/Hazard,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9888,170118,6/4/2017,1,9:30:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9889,170119,6/7/2017,4,11:21:00 AM,1,46 Criminal Trespass Issued,2,Medical Office Building,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9890,170120,6/7/2017,4,12:05:00 PM,1,18 Police Assist,3,Main,YES,1.5,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,4.95,FALSE,2,med
9891,170121,6/7/2017,4,4:47:00 PM,2,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9892,170122,6/7/2017,4,4:35:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
9893,170123,6/6/2017,3,6:45:00 PM,2,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9894,170124,6/8/2017,5,11:40:00 AM,1,28 Vehicle Accident,2,Fitness Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9895,170125,6/8/2017,5,11:30:00 PM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9896,170126,6/9/2017,6,8:03:00 AM,1,14 Fire Alarm,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9897,170127,6/9/2017,6,11:52:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9902,170129,6/10/2017,7,11:40:00 PM,3,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9901,170128,6/11/2017,1,12:51:00 AM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9903,170130,6/11/2017,1,10:35:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
9904,170131,6/11/2017,1,7:40:00 PM,2,18 Police Assist,3,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9905,170132,6/12/2017,2,2:04:00 AM,3,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9906,170133,6/12/2017,2,3:02:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,3,high
9907,170134,6/14/2017,4,3:13:00 AM,3,39 Elevator Entrapment/Hazard,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9908,170135,6/16/2017,6,12:45:00 AM,3,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,3,high
9909,170136,6/17/2017,7,6:55:00 PM,2,18 Police Assist,3,Emergency Department,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,5.4675,FALSE,2,med
9910,170137,6/17/2017,7,7:59:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9911,170138,6/19/2017,2,11:15:00 AM,1,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9912,170139,6/20/2017,3,10:58:00 AM,1,32 Other ,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9913,170140,6/22/2017,5,10:28:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9914,170141,6/22/2017,5,3:15:00 PM,2,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9915,170142,6/23/2017,6,6:40:00 PM,2,05a Code Green - FD not requested,3,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9916,170143,6/25/2017,1,3:43:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9917,170144,6/26/2017,2,9:46:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,2,med
9920,170147,6/28/2017,4,4:06:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9918,170145,6/28/2017,4,1:10:00 PM,1,32 Other,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9919,170146,6/28/2017,4,3:40:00 PM,2,19 Show Of Force - HEB,1,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9921,170148,6/29/2017,5,7:33:00 AM,1,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9922,170149,7/3/2017,2,3:10:00 AM,3,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
9923,170150,7/4/2017,3,6:15:00 AM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,3,high
9924,170151,7/4/2017,3,7:26:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9925,170152,7/4/2017,3,7:52:00 PM,2,05 Code Red,3,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9926,170153,7/8/2017,7,11:50:00 AM,1,28 Vehicle Accident,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9927,170154,7/9/2017,1,9:10:00 PM,2,32 Other,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9928,170155,7/10/2017,2,8:15:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9929,170156,7/10/2017,2,11:56:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9930,170157,7/11/2017,3,6:19:00 AM,1,41 Burglary of Motor Vehicle,2,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9931,170158,7/13/2017,5,2:10:00 PM,2,34 Mischief,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,4,high
9932,170159,7/13/2017,5,3:40:00 PM,2,12 Disorderly,2,Womens Center,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,3,high
9933,170160,7/14/2017,6,12:30:00 PM,1,24 Theft Personal,2,Fitness Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9934,170161,7/14/2017,6,5:32:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9935,170162,7/18/2017,3,9:56:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,4,high
9937,170164,7/20/2017,5,11:00:00 PM,3,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9936,170163,7/20/2017,5,4:52:00 PM,2,05 Code Red,3,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9939,170166,7/22/2017,7,8:35:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9938,170165,7/22/2017,7,8:28:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,3,high
9940,170167,7/23/2017,1,5:31:00 PM,2,12 Disorderly,2,Womens Center,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9941,170168,7/25/2017,3,8:19:00 PM,2,14 Fire Alarm,3,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9942,170169,7/27/2017,5,10:12:00 PM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,4,high
9943,170170,7/28/2017,6,2:54:00 AM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9944,170171,7/28/2017,6,6:58:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
9945,170172,7/29/2017,7,1:55:00 PM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,3,high
9946,170173,7/31/2017,2,9:12:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,2.278125,TRUE,2,med
9947,170174,7/31/2017,2,7:50:00 PM,2,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9949,170176,8/2/2017,4,10:32:00 PM,3,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9948,170175,8/2/2017,4,3:40:00 PM,2,32 Other,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9950,170177,8/2/2017,4,10:32:00 PM,3,05 Code Red,3,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9951,170178,8/3/2017,5,3:30:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9952,170179,8/4/2017,6,7:05:00 AM,1,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1.25,3.7125,TRUE,2,med
9953,170180,8/5/2017,7,7:23:00 PM,2,01 Assault,2,Emergency Department,YES,1.5,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,6.834375,TRUE,2,med
9954,170181,8/6/2017,1,5:01:00 PM,2,39 Elevator Entrapment/Hazard,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9955,170182,8/6/2017,1,6:55:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
9966,170184,8/6/2017,1,5:30:00 PM,2,10 Code White - HEB,2,Womens Center,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9956,170183,8/6/2017,1,9:17:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9967,170185,8/8/2017,3,11:45:00 AM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9968,170186,8/8/2017,3,5:40:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,3,high
9970,170188,8/9/2017,4,9:58:00 PM,2,19a Show Of Force - Springwood ,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,1.485,FALSE,1,low
9971,170189,8/9/2017,4,9:55:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,5,high
9969,170187,8/9/2017,4,12:50:00 PM,1,23 Theft Hospital,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,5,high
9972,170190,8/11/2017,6,7:27:00 PM,2,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9973,170191,8/11/2017,6,8:10:00 PM,2,33 Suspicious Actions,2,Womens Center,YES,1.5,N/A,1,FALSE,1,FALSE,1,TRUE,1.35,1,4.05,FALSE,2,med
9974,170192,8/12/2017,7,5:05:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9976,170194,8/13/2017,1,9:32:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,1.485,FALSE,1,low
9975,170193,8/13/2017,1,2:25:00 PM,2,20 Safety Hazard,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9977,170195,8/14/2017,2,11:11:00 PM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
9978,170196,8/15/2017,3,8:16:00 AM,1,24 Theft Personal,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9979,170197,8/15/2017,3,6:06:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9980,170198,8/15/2017,3,10:26:00 AM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9981,170199,8/19/2017,7,2:00:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,1.485,FALSE,2,med
9982,170200,8/19/2017,7,7:20:00 PM,2,12 Disorderly,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
9983,170201,8/20/2017,1,8:01:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,1.485,FALSE,2,med
9984,170202,8/21/2017,2,11:30:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9985,170203,8/22/2017,3,3:32:00 PM,2,21 Suspicious Person,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9986,170204,8/23/2017,4,2:38:00 AM,3,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9987,170205,8/23/2017,4,5:33:00 PM,2,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,TRUE,1.35,1,1.35,FALSE,2,med
9988,170206,8/25/2017,6,9:20:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,1.8225,FALSE,1,low
9989,170207,8/25/2017,6,2:42:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
